Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
ARCOR;CHICLE EXTREME ACIDO-DULCE;30,34;42;37;0;0;7790580116750;4;11/05/2023
ARCOR;CHICLE POOSH TUTTI FRUTI;6,16;11;79;41,4;12;77968104;995;11/05/2023
OTROS;CHICLE SABOR A FRUTAS;3,62;5;38;0;0;6965230023240;996;11/05/2023
ARCOR;CHICLE TOP LINE 7 POMELO;16,69;25;50;0;0;77941732;23;11/05/2023
ARCOR;CHICLE TOP LINE CF CEREZA;16,59;22;33;0;0;77957634;65436;11/05/2023
ARCOR;CHICLE TOP LINE CF MENTA;16,59;22;33;0;0;77957627;65453;11/05/2023
ARCOR;CHICLE TOP LINE CLICK FRESH SEVEN;25,73;40;55;0;0;77956002;3299;11/05/2023
ARCOR;CHICLE TOP LINE EXTREME ACIDO;14,3;21;50;96,12;12;77965165;56;11/05/2023
ARCOR;CHICLE TOP LINE ULTRA CLEAN MINT;172,36;250;45;0;0;7790580120573;345;11/05/2023
ARCOR;CHICLE TOP LINE ULTRA GMINT;173;250;45;0;0;7790580120702;65362;11/05/2023
ARCOR;CHICLE TOP LINE ULTRA RED BERRY;173;250;45;0;0;7790580121013;8592;11/05/2023
ARCOR;CHICLE TOPLINE 7 ATOMIC STRONG;97;150;55;0;0;77939753;63723;11/05/2023
ARCOR;CHICLE TOPLINE 7 SEVEN FRESH GEL;97;150;55;0;0;77949127;65302;11/05/2023
ARCOR;CHICLE TOPLINE 7 SEVEN FRESH GEL SANDIA;39,6;55;39;0;0;77949134;65262;11/05/2023
ARCOR;CHICLE TOPLINE 7 SEVEN MANDARINA;97;150;55;0;0;77932693;64703;11/05/2023
ARCOR;CHICLE TOPLINE 7 SEVEN MENTA;97;150;55;0;0;77931764;63269;11/05/2023
ARCOR;CHICLE TOPLINE 7 SEVEN STRAWBERRY;97;150;55;0;0;77951113;63778;11/05/2023
ARCOR;CHICLE TOPLINE 7 SEVEN STRONG;97;150;55;0;0;77932695;93;11/05/2023
ARCOR;CHICLE TOPLINE BUBLE GUM;16,59;22;33;0;0;77960382;65426;11/05/2023
TERRABUSI;CHICLE TOPLINE CHANGE;8,88;17;87;0;0;77935465;14;11/05/2023
ARCOR;CHICLE TOPLINE CITRUS;16,5;22;33;0;0;77980403;80;11/05/2023
ARCOR;CHICLE TOPLINE DEFENSE;47;70;49;0;0;77916419;63981;11/05/2023
ARCOR;CHICLE TOPLINE FANTASY FRUITS;16,59;22;33;0;0;77936226;65501;11/05/2023
ARCOR;CHICLE TOPLINE FRUTA;47;70;49;0;0;77916389;64547;11/05/2023
ARCOR;CHICLE TOPLINE MENTA;47;70;49;0;0;77916426;64385;11/05/2023
ARCOR;CHICLE TOPLINE MENTOL;16,59;22;33;0;0;77916457;65481;11/05/2023
ARCOR;CHICLE TOPLINE NARANJA MENTA;8,88;17;87;0;0;77935465;20;11/05/2023
ARCOR;CHICLE TOPLINE NEXT MINT;16,59;22;33;0;0;77936134;65424;11/05/2023
ARCOR;CHICLE TOPLINE SANDIA;47;70;49;0;0;77919489;456;11/05/2023
ARCOR;CHICLE TOPLINE SEVEN AQUA LIMONADA;38,5;55;43;0;0;77942883;65512;11/05/2023
ARCOR;CHICLE TOPLINE SEVEN SABOR LIMON;38,5;55;43;0;0;77931962;973;11/05/2023
ARCOR;CHICLE TOPLINE SEVEN SANDIA;97;150;55;0;0;77948588;65214;11/05/2023
ARCOR;CHICLE TOPLINE STRONG;47;70;49;0;0;77916396;64642;11/05/2023
ARCOR;CHICLE TOPLINE UVA;16,59;22;33;0;0;77941596;65350;11/05/2023
ARCOR;CHICLE TOPLINE UVA SEVEN;97;150;55;0;0;77948496;292;11/05/2023
ARCOR;CHICLETOP LINE ULTRA FRAMBUESA;173;250;45;0;0;7790580105211;928;11/05/2023
CHIPS Y TARJETAS;CHIP CLARO;1;100;9900;0;0;1562;65469;11/05/2023
CHIPS Y TARJETAS;CHIP MOVISTAR;0,01;10;34364;0;0;69;10;11/05/2023
CHIPS Y TARJETAS;CHIP PERSONAL;0,01;10;34364;0;0;70;65356;11/05/2023
CHIPS Y TARJETAS;CHIP TUENTI;0,01;15;18828;0;0;1222;998;11/05/2023
HUACHANA MARTIN;CHIVAS REGAL 12 A•OS LITRO;9449;11901;25,95;10898;15,34;80432400432;1647;27/04/2023
OSOLA;CHIVAS REGAL EXTRA + 2 VASOS;2650;3050;15;3047;15;7792410153508;0;11/05/2023
OSOLA;CHIVAS REGAL XV;3400;4080;20;0;0;5000299622094;6;11/05/2023
ALMACEN;CHOCLO SAN REMO 300 G;32,21;50;55;216,45;12;7798121880160;99;11/05/2023
TERRABUSI;CHOCO COOKIES MILKA;49,47;64;30;332,46;12;7622210791023;0;11/05/2023
TERRABUSI;CHOCO PAUSE MILKA;160,24;200;25;1077;12;7622201492717;986;11/05/2023
TERRABUSI;CHOCO PAUSE OREO;160,24;200;25;1077;12;7622201492465;976;11/05/2023
ARCOR;CHOCOLATE AGUILA BARRA X 14 G;17,02;24;42;0;0;77931528;65323;11/05/2023
ARCOR;CHOCOLATE ARCOR BLANCO C/ MANI 100 GR;154,59;198;28;1056;13,85;7790580103347;786;11/05/2023
ARCOR;01/01/1950;216,02;275;27;1451,64;12;7790580133771;92;11/05/2023
ARCOR;CHOCOLATE ARCOR LECHE C/ MANI 100 GR;139,7;176;26;938,76;12;7790580003333;68;11/05/2023
ARCOR;CHOCOLATE ARCOR LECHE C/ MANI 100 GR.;206,2;270;31;1409;13,85;7790580133740;985;11/05/2023
ARCOR;CHOCOLATE ARCOR LECHE Y MANI 25 GR;67,14;88;31;451,2;12;7790580124960;1863;11/05/2023
ARCOR;CHOCOLATE ARCOR MARMOLADO 100 GR;154,59;198;28;1056;13,85;7790580103354;90;11/05/2023
ARCOR;CHOCOLATE ARCOR MOUSE 70 A•OS;186,67;231;24;1254,42;12;7790580132613;99;11/05/2023
ARCOR;CHOCOLATE BLANCO ROCKLE COFLER X 55 G;63,98;83;30;0;0;7790580103132;62;11/05/2023
PALACIO;CHOCOLATE BOMBON DANCING VARIOS SABORES;1,87;4;92;0;0;72;65293;11/05/2023
TERRABUSI;CHOCOLATE CADBURY ALMENDRAS 72 GR;224,7;280;25;1510;12;7791249008768;625;11/05/2023
TERRABUSI;CHOCOLATE CADBURY ALMENDRAS 82 GR.;376;500;33;2527;12;7622201807405;992;11/05/2023
TERRABUSI;CHOCOLATE CADBURY DAIRY MILK 72 GR;87,57;110;26;588;12;7791249008720;66;11/05/2023
TALCA;CHOCOLATE CADBURY INTENSE  24 GR.;102;130;28;685;12;7622210733887;8;11/05/2023
TERRABUSI;CHOCOLATE CADBURY INTENSE 25 GR.;157;200;27;1055;12;7622201818609;99;11/05/2023
TERRABUSI;CHOCOLATE CADBURY TRES SUE•OS 24 GR;93,99;120;28;632;12;7791249020098;9;11/05/2023
TERRABUSI;CHOCOLATE CADBURY TRES SUE•OS 25 GR.;157;200;27;1055;12;7622201818579;999;11/05/2023
TERRABUSI;CHOCOLATE CADBURY TRES SUE•OS 82 GR;376;500;33;2527;12;7622201818739;990;11/05/2023
TERRABUSI;CHOCOLATE CADBURY YOG FRUTILLA 80 G;87,57;110;26;0;0;7791249020074;65471;11/05/2023
TERRABUSI;CHOCOLATE CADBURY YOGHURT FRUTILLA;376;500;33;2527;12;7622201818715;979;11/05/2023
TERRABUSI;CHOCOLATE CADBURY YOGHURT FRUTILLA 27G;42,04;60;43;0;0;7791249020067;65479;11/05/2023
TERRABUSI;CHOCOLATE CADBURY YOGHURT FRUTILLA 29 GR;157;200;27;1055;12;7622201818654;990;11/05/2023
ARCOR;CHOCOLATE CELOFAN 50% CACAO;107,15;150;40;718;11,64;7790580120092;979;11/05/2023
ARCOR;CHOCOLATE CELOFAN ARCOR BLANCO 25GRS;107,15;150;40;0;0;7790580607418;64994;11/05/2023
ARCOR;CHOCOLATE CELOFAN ARCOR NEGRO 25GR;107,15;150;40;0;0;7790580607210;64921;11/05/2023
ARCOR;CHOCOLATE COFLER 50% CACAO 55 GR.;276;380;38;1855;12;7790580131319;983;11/05/2023
ARCOR;CHOCOLATE COFLER AIR ALMENDRAS X 27 G;38,42;50;30;0;0;7790580103392;943;11/05/2023
ARCOR;CHOCOLATE COFLER AIR ALMENDRAS X 55 G;290;400;38;0;0;7790580103439;65377;11/05/2023
ARCOR;CHOCOLATE COFLER AIR BON O BON 30 GR.;117,4;150;28;789;12;7790580127145;81;11/05/2023
ARCOR;CHOCOLATE COFLER AIR LECHE X 27 G;117,4;150;28;0;0;7790580103361;65447;11/05/2023
ARCOR;CHOCOLATE COFLER AIREADO ALMEND 100 GR;91,06;121;33;0;0;7790580103477;930;11/05/2023
ARCOR;CHOCOLATE COFLER AIREADO ALMENDRAS 30G;24,05;33;38;0;0;7790580332518;65504;11/05/2023
ARCOR;CHOCOLATE COFLER AIREADO LECHE 100 GR.;91,06;121;33;0;0;7790580103446;840;11/05/2023
ARCOR;CHOCOLATE COFLER ALMENDRA X 300 G;177,07;241;36;0;0;7790580361617;65523;11/05/2023
ANALGESICOS;CHOCOLATE COFLER ALMENDRAS 100 GR.;144,61;190;31;971,78;12;7790580103569;993;11/05/2023
ARCOR;CHOCOLATE COFLER ALMENDRAS 140 GR.;482,46;627;30;3242,16;12;7790580128234;98;11/05/2023
ARCOR;CHOCOLATE COFLER BLOCK 1 KILO;1540;1925;25;0;0;7790580115579;65526;11/05/2023
ARCOR;CHOCOLATE COFLER BLOCK 38 GR;138;200;45;0;0;77953124;62494;11/05/2023
ARCOR;CHOCOLATE COFLER BON O BON 70 GR;290;400;38;0;0;7790580115562;65441;11/05/2023
ARCOR;CHOCOLATE COFLER CHOCOLINAS 140 GR;279,1;350;25,54;1876;12;7790580127336940;997;07/10/2022
ARCOR;CHOCOLATE COFLER CHOCOTITAS;71,07;97;36;477,6;12;7790580123659;192;11/05/2023
ARCOR;chocolate cofler coco y ddl;81,4;110;35;547,02;12;7790580123789;969;11/05/2023
ARCOR;CHOCOLATE COFLER CONFITES ROCKLETS 55G;16,7;25;50;0;0;7790580242015;65526;11/05/2023
ARCOR;CHOCOLATE COFLER DOS PLACERES 55G;47,93;75;56;0;0;7790580039714;65486;11/05/2023
ARCOR;CHOCOLATE COFLER GRAFFITI 45 GR.;133;190;43;0;0;7790580111755;65128;11/05/2023
ARCOR;CHOCOLATE COFLER LECHE 140 GR.;482,9;627;30;3245,1;12;7790580127947;99;11/05/2023
ARCOR;CHOCOLATE COFLER MANI CON CHOCOLATE;15,03;25;66;0;0;779050257408;100;11/05/2023
ARCOR;CHOCOLATE COFLER MIXTO X 55 G;290;400;38;0;0;7790580103422;65443;11/05/2023
ARCOR;CHOCOLATE COFLER MOUSSE AGUILA 64 GR;41,67;63;52;0;0;7790580110598;65531;11/05/2023
ARCOR;CHOCOLATE COFLER RELLENO DULCE DE LECHE 35 GR;81,4;110;35;547,02;12;7790580132958;1075;11/05/2023
ARCOR;CHOCOLATE COFLER ROCKLETS 100 GR;266,07;350;31;1788;12;7790580103552;92;11/05/2023
ARCOR;CHOCOLATE COFLER ROCKLETS X 100 G;41,74;63;52;0;0;7790580242114;96;11/05/2023
ARCOR;CHOCOLATE COFLER TOFI 70 GR;244;350;43;0;0;7790580116842;65464;11/05/2023
ANALGESICOS;CHOCOLATE COFLER YOGHURT FRUTILLA 35 GR;74;100;35;497;12;7790580123772;92;11/05/2023
PALACIO;CHOCOLATE FERRERO ROCHER X 37.5 G;239;300;26;0;0;78909434;1634;11/05/2023
ALMACEN;CHOCOLATE GEORGALOS COLMENITA;27,09;40;48;182,04;12;7790380024194;76;11/05/2023
PALACIO;CHOCOLATE HAMLET MENTA;6,37;12;88;0;0;7794612110044;1;11/05/2023
PALACIO;CHOCOLATE HAMLET YOGHURT FRUTILLA;15;20;33;0;0;7794612066419;65518;11/05/2023
PALACIO;CHOCOLATE KINDER BARRITA X 4 ok;29,42;36;22;0;0;77949684;1;11/05/2023
TERRABUSI;CHOCOLATE MILKA BIS;310;400;29;2083;12;7622210788207;87;11/05/2023
TERRABUSI;CHOCOLATE MILKA CASTA•AS CARAMELO 70 G;36;50;39;0;0;7622300057091;93;11/05/2023
TERRABUSI;CHOCOLATE MILKA CHOCOPAUSE 45 GR;153;200;31;0;0;7622300989354;906;11/05/2023
TERRABUSI;CHOCOLATE MILKA DDL BLANCO 29 GR;33,3;45;35;224;12;7622300844929;20;11/05/2023
TERRABUSI;CHOCOLATE MILKA DULCE DE LECHE;205;260;27;1377,6;12;7622300844943;97;11/05/2023
TERRABUSI;CHOCOLATE MILKA DULCE DE LECHE 29 GR;33,3;45;35;224;12;7622300844905;20;11/05/2023
TERRABUSI;CHOCOLATE MILKA DULCE DE LECHE CORAZON;14,8;20;35;100;12,61;7622300594220;8;11/05/2023
TERRABUSI;CHOCOLATE MILKA LEGER ALMENDRAS 50 GR;267;350;31;1794;12;7622201818975;981;11/05/2023
TERRABUSI;CHOCOLATE MILKA LEGER COMBINADO 45 G;153,55;200;30;0;0;7622300800284;977;11/05/2023
TERRABUSI;CHOCOLATE MILKA LEGER COMBINADO 50 GR;267;350;31;1800;12,36;7622201818951;982;11/05/2023
TERRABUSI;CHOCOLATE MILKA LEGER LECHE 25 G;25,74;35;36;0;0;7622300800239;77;11/05/2023
TERRABUSI;CHOCOLATE MILKA LEGER LECHE 50 GR;267;350;31;1793;11,94;7622201818937;984;11/05/2023
TERRABUSI;CHOCOLATE MILKA LILA FRUTILLA 37 G;38,32;50;30;257,51;12;7622210815156;99;11/05/2023
TERRABUSI;CHOCOLATE MILKA LILA OREO 37 G;122;160;31;820;12;7622210828606;97;11/05/2023
TERRABUSI;CHOCOLATE MILKA MILK 20 GR;54;150;178;363;12;7622210795625;76;11/05/2023
TERRABUSI;CHOCOLATE MILKA OREO 100 GR;338;440;30;2271,36;12;7622300631574;999;11/05/2023
TERRABUSI;CHOCOLATE MILKA OREO 20 GR.;54;150;178;363;12;7622210795908;61;11/05/2023
TERRABUSI;CHOCOLATE MILKA PAUSE OREO;61,2;80;31;411;12;7622210719867;796;11/05/2023
TERRABUSI;CHOCOLATE MILKA TRIPLE COCOA;112,02;140;25;753;12;7622210609908;2;11/05/2023
TERRABUSI;CHOCOLATE MJOY ALMENDRAS 55 GR;259,1;350;35;1741;12;7622210745620;775;11/05/2023
TERRABUSI;CHOCOLATE MJOY BLANCO 55 GR;259,1;350;35;1741;12;7622210745583;834;11/05/2023
TERRABUSI;CHOCOLATE MJOY CASTA•AS 55 GR;259,1;350;35;1741;12;7622210745293;827;11/05/2023
TERRABUSI;CHOCOLATE MJOY LECHE 55 GR;259,1;350;35;1718;10,5;7622210745224;364;11/05/2023
TERRABUSI;CHOCOLATE MJOY OREO LECHE 55 GR;259,1;350;35;1741;12;7622210745033;91;11/05/2023
PALACIO;CHOCOLATE PARAGUITAS;8,16;12;47;0;0;79;65464;11/05/2023
ARCOR;CHOCOLATE ROCKLETS  20G;87;120;38;0;0;7790580421007;64541;11/05/2023
PALACIO;CHOCOLATE SHOT 35G;91,26;200;119;0;0;77914217;690;11/05/2023
PALACIO;CHOCOLATE SHOT BLANCO;86,1;200;132;579;12;77983992;998;11/05/2023
PALACIO;CHOCOLATE SIN AZUCAR GEORGALOS;61,65;70;14;628,83;70;77917911;91;11/05/2023
OTROS;CHOCOLATE SUFLAIR NESTLE 50 GR;18;25;38;0;0;7891000107836;93;11/05/2023
ARCOR;CHOCOLATE TABLETA SEMIAMARGO 100 GR.;78,5;100;28;527,52;12;7790580117924;-3;11/05/2023
TERRABUSI;CHOCOLATE TOBLERONE 50G;82,58;110;33;554,94;12;76145513;93;11/05/2023
ARCOR;CHOCOLATE TOFI 15G;17,19;25;46;0;0;77972279;2;11/05/2023
ARCOR;CHOCOLATE TOFI BLANCO 28GR;48,09;66;37;0;0;77974648;75;11/05/2023
ARCOR;CHOCOLATE TOFI NEGRO 28G;156;220;41;0;0;77974631;65335;11/05/2023
ARCOR;CHOCOLATE TOFI RELLENO BLANCO 55 GR;98,89;121;22;664,56;12;7790580746711;993;11/05/2023
ARCOR;CHOCOLATE TOFI RELLENO LECHE 55 GR.;187,5;250;33;1260;12;7790580746612;992;11/05/2023
ARCOR;CHOCOLATE TRES PLACERES 55 G;187,11;250;34;0;0;7790580106560;415;11/05/2023
PALACIO;CHOCOLATIN CON LECHE;10,39;20;92;69,82;12;77969354;74;11/05/2023
PALACIO;CHUPETIN COSMO CHICLE;18;30;67;0;0;1299;-132;11/05/2023
PALACIO;CHUPETIN COSMOS FRUTALES;18;30;67;0;0;1923;65269;11/05/2023
PALACIO;CHUPETIN FRUTALES;18;30;67;0;0;1231;-13;11/05/2023
ARCOR;CHUPETIN MONSTER BI POPS;15;30;100;101;12;3321;43;11/05/2023
ARCOR;CHUPETIN MR POPS EXTREME ACIDO-DULCE;3,14;30;855;0;0;1888;65493;11/05/2023
ARCOR;CHUPETIN MR. POPS MONSTER;3,99;30;652;26,82;12;3137;66;11/05/2023
TERRABUSI;CHUPETIN PICO DULCE;60;100;67;403;12;3111;842;11/05/2023
ARCOR;CHUPETIN POPS EVOLUTION FEST;31,15;50;61;0;0;1232;8327;11/05/2023
ARCOR;CHUPETIN TROMPITO;18;30;67;0;0;1488;742;11/05/2023
BARRICA BEBIDAS;CHUPETINES BABY DOL;18;30;67;0;0;7792860016217;-7;11/05/2023
ANALGESICOS;CIGARRERA ESPEJO;750;900;20;5040;12;3424;100;11/05/2023
BRINDAR;CIGARRILLO CAMEL 20 BOX;624;700;12;0;0;77977205;508;11/05/2023
BRINDAR;CIGARRILLO CAMEL BLUE 20 BOX;680,24;776;14;4571,22;12;77910936;997;11/05/2023
OTROS;CIGARRILLO CARNIVAL CONVERT 20;90;120;33;0;22,22;78414891;65470;11/05/2023
EZD;CIGARRILLO CHESTERFIELD FRESH 20;559;650;16;0;-100;77953957;63709;11/05/2023
EZD;CIGARRILLO CHESTERFIELD REMIX 20 BOX;559;650;16;3756;12;77973887;9381;11/05/2023
EZD;CIGARRILLO COLORADO;29,13;36;25;0;0;77936189;978;11/05/2023
BRINDAR;CIGARRILLO GOLD LEAF BOX 20;215,96;244;13;0;0;77910905;899;11/05/2023
EZD;CIGARRILLO HARMONY IMPARCIALES;174,22;206;18;1170,78;12;77965004;985;11/05/2023
OTROS;CIGARRILLO HILLS click;300;400;33;3500;16,67;78409439;1824;11/05/2023
EZD;CIGARRILLO L&M BLUE KS 20;489,73;560;14;3291;12;77969828;999;11/05/2023
EZD;CIGARRILLO L&M RED KS 20;490,13;560;14;3293,7;12;77969811;998;11/05/2023
BRINDAR;CIGARRILLO LUCKY 12 COOL BOX;352;400;14;0;0;77976994;6286;11/05/2023
BRINDAR;CIGARRILLO LUCKY COOL KS 20 CLICK;238,34;281;18;1644,54;15;77963246;604;11/05/2023
BRINDAR;CIGARRILLO LUCKY INDIGO WILD 12 UVA;352;400;14;0;-100;77976963;1758;11/05/2023
BRINDAR;CIGARRILLO LUCKY INDIGO WILD DOBLE CLICK UVA;625,39;750;19,93;0;0;77976949;430;11/05/2023
BRINDAR;CIGARRILLO LUCKY PARISIENNES 20 BOX;757,12;844;11;5087,82;12;77977090;1877;11/05/2023
BRINDAR;CIGARRILLO LUCKY STRIKE COOL 20 BOX;547;650;19;0;0;77977038;7780;11/05/2023
BRINDAR;CIGARRILLO LUCKY STRIKE DOBLE CLICK LIMON;625,39;731;17;0;0;77976536;793;11/05/2023
BRINDAR;01/12/2001;352;400;14;2365;12;77985897;67;11/05/2023
BRINDAR;CIGARRILLO LUCKY STRIKE SILVER;499,05;562;13;3353,64;12;77976970;635;11/05/2023
EZD;12/03/2001;258,69;300;16;1738;12;77979674;9945;11/05/2023
EZD;CIGARRILLO MARLBORO GOLD BOX 20 ok;719;850;18;4832;12;77905819;511;11/05/2023
EZD;CIGARRILLO MARLBORO ICE BLAST X 20 BOX;639;750;17;0;-100;77941015;63558;11/05/2023
EZD;20/03/2001;655,28;750;14;4418;12,36;77965189;9840;11/05/2023
EZD;CIGARRILLO MARLBORO UVA BOX X 10 ok;369,6;450;22;0;10;77978141;62526;11/05/2023
BRINDAR;CIGARRILLO PALL MALL PLATA KS;216,29;256;19;0;0;77942128;65382;11/05/2023
HUACHANA MARTIN;CIGARRILLO PANTER VARIOS;106;140;32;712;12;4403;963;11/05/2023
EZD;CIGARRILLO PHILIP CAPS 20 BOX;363,06;425;17;0;0;77961211;9280;11/05/2023
BRINDAR;CIGARRILLO ROTHMANS RED BOX 20;190,68;232;22;0;0;77955395;980;11/05/2023
BRINDAR;CIGARRILLO ROTHMANS RED KS 20;235,9;270;14;0;0;77955388;955;11/05/2023
BARRICA BEBIDAS;CIGARRILLO SUELTO;19,32;30;55;130;12;3232;9999929;11/05/2023
BARRICA BEBIDAS;CIGARRILLO SUELTO 2X50;38,64;50;29;53;36,36;3212;9999703;11/05/2023
BRINDAR;CIGARRILLO VICEROY AZUL 20;79,83;118;47;0;0;77910622;65534;11/05/2023
OTROS;CIGARRILLOS ALTERNATIVO TRUCHO CJ;21;30;42;0;0;1221;951;11/05/2023
OTROS;CIGARRILLOS ALTERNATIVO TRUCHO MELBO;18;28;55;0;0;122;944;11/05/2023
SNACKO;CIGARRILLOS BALTIMORE;34;45;32;228,48;12;77901071;91;11/05/2023
BRINDAR;CIGARRILLOS CAMEL 11 BOX;351;400;14;0;0;77977229;187;11/05/2023
BRINDAR;CIGARRILLOS CAMEL 20 COMUN;259,8;305;17;0;0;77910974;532;11/05/2023
BRINDAR;CIGARRILLOS CAMEL ACTIVATE 20 BOX;672,34;776;15;0;0;77977236;951;11/05/2023
OTROS;CIGARRILLOS CARNIVAL;17;25;47;0;0;689490000754;61;11/05/2023
EZD;CIGARRILLOS CHESTER 20 COMUN ED. LIM;459;550;20;3084;12;77967053;1776;11/05/2023
EZD;CIGARRILLOS CHESTERFIELD 20 BOX;582,4;680;17;0;0;77953476;377;11/05/2023
EZD;CIGARRILLOS CHESTERFIELD RED 10 BOX;285,6;350;23;0;-100;77953483;62005;11/05/2023
EZD;CIGARRILLOS CHESTERFIELD RED KS X 20;454,72;530;17;0;-100;77953513;59926;11/05/2023
EZD;CIGARRILLOS DERBY 20 AZUL KS COMUN;154,56;193;25;0;0;77910158;999;11/05/2023
BRINDAR;CIGARRILLOS GITANES 20;220,03;244;11;0;0;77910585;903;11/05/2023
EZD;CIGARRILLOS HARMONY;176,05;206;17;0;-100;77935731;767;11/05/2023
BRINDAR;CIGARRILLOS HARMONY 43/70 KS;193,96;232;20;0;-100;77910318;703;11/05/2023
BRINDAR;CIGARRILLOS HARMONY 43/70 LARGO;193,96;232;20;0;-100;77910431;946;11/05/2023
EZD;CIGARRILLOS HARMONY DORADOS;458,08;530;16;3057,66;11,25;77966759;463;11/05/2023
EZD;CIGARRILLOS JOCKEY 20 COMUN KS;20,37;31;54;0;0;77910370;96;11/05/2023
EZD;CIGARRILLOS L Y M RED KS 20;193,79;232;20;0;-100;77926357;950;11/05/2023
EZD;CIGARRILLOS LE MANS SUAVE 20 COMUN;163,12;193;18;0;0;77951700;1700;11/05/2023
BARRICA BEBIDAS;CIGARRILLOS LIVERPOOOL;90;120;33;604,8;12;3495;90;11/05/2023
BRINDAR;CIGARRILLOS LUCKY  20 COOL CONVERTIBLE;548,55;619;13;0;-100;77976956;2116;11/05/2023
BRINDAR;CIGARRILLOS LUCKY 12 BOX;352;400;14;0;-100;77976505;5717;11/05/2023
BRINDAR;CIGARRILLOS LUCKY CLICK & ROLL BOX 20;239,16;281;17;0;0;77929068;731;11/05/2023
BRINDAR;CIGARRILLOS LUCKY INDIGO WILD BOX 12 CONVERTIBLE;352;400;14;0;0;77936523;64699;11/05/2023
BRINDAR;CIGARRILLOS LUCKY STRIKE 20 BOX;581,62;675;16;0;0;77976529;1770;11/05/2023
BRINDAR;CIGARRILLOS LUCKY STRIKE 20 KS;548,62;619;13;0;0;77976512;1532;11/05/2023
BRINDAR;CIGARRILLOS LUCKY STRIKE FRESH 12 SANDIA;122,86;146;19;825,6;12;77974839;993;11/05/2023
BRINDAR;CIGARRILLOS LUCKY STRIKE FRESH DURAZNO;122,86;146;19;825,6;12;77974853;991;11/05/2023
EZD;CIGARRILLOS MARLBORO  UVA BOX X 20 ok;639;750;17;0;-100;77947550;61444;11/05/2023
EZD;CIGARRILLOS MARLBORO 10 ok;409,2;480;17;0;0;77983343;63532;11/05/2023
EZD;CIGARRILLOS MARLBORO 20 BOX;718,6;850;18;0;10;77918482;62951;11/05/2023
EZD;CIGARRILLOS MARLBORO RED KS 20 COMUN;629;750;19;0;11,29;77916433;9234;11/05/2023
EZD;CIGARRILLOS MARLBORO SUMMER 10 ok;150,21;180;20;1009,44;12;77968418;965;11/05/2023
EZD;CIGARRILLOS MARLBORO SUMMER 20 BOX;639;750;17;4294;12;77968401;8638;11/05/2023
BARRICA BEBIDAS;CIGARRILLOS MASSALIM;90;120;33;604,8;12;3360;77;11/05/2023
OTROS;CIGARRILLOS MELBO 20 ORIGINAL;21;30;42;0;0;7798123960150;905;11/05/2023
BARRICA BEBIDAS;CIGARRILLOS MILENIO;40;50;25;268,8;12;77915344;7;11/05/2023
BRINDAR;CIGARRILLOS PARISIENNES 10 BOX;113,88;146;29;0;-100;77910943;108;11/05/2023
BRINDAR;CIGARRILLOS PARISIENNES 20 BOX;246,28;293;19;0;-100;77910950;4867;11/05/2023
BRINDAR;CIGARRILLOS PARISIENNES 20 KS;227,78;269;18;0;-100;77910325;1733;11/05/2023
EZD;CIGARRILLOS PARLIAMENT 20 BOX;768,41;900;17;0;-100;77929891;64125;11/05/2023
EZD;CIGARRILLOS PARTICULARES 20;227,71;270;19;0;-100;77966766;1025;11/05/2023
EZD;CIGARRILLOS PHILIP KS MORRIS 20;559;650;16;0;10,1;77912879;43598;11/05/2023
EZD;CIGARRILLOS PHILIP MORRIS  20 BOX;626,08;750;20;0;10;77912954;35493;11/05/2023
EZD;CIGARRILLOS PHILIP MORRIS 12 BOX;359,07;450;25;0;10;77981813;63505;11/05/2023
EZD;CIGARRILLOS PHILIP MORRIS 20 CAPS BOX;646,2;750;16;0;0;77940735;41645;11/05/2023
EZD;01/10/2001;311,36;350;12;2092;12;77983831;974;11/05/2023
EZD;CIGARRILLOS PHILIP TROPICAL;384,06;450;17;2584;12,13;77975010;4532;11/05/2023
EZD;CIGARRILLOS PHILIPS 20 KS CONVERTIBLES;306,38;350;14;0;0;77940711;840;11/05/2023
ANALGESICOS;CIGARRILLOS R7 MENTHOL;42;60;43;0;-100;2132;2471;11/05/2023
BRINDAR;CIGARRILLOS ROTHMANS 10 CONVERTIBLE;83,33;118;41;0;-100;77955432;65139;11/05/2023
BRINDAR;CIGARRILLOS ROTHMANS 11 BOX;89,81;118;31;0;0;77955418;887;11/05/2023
BRINDAR;01/01/4370;228,32;269;18;1534,32;12;77974211;988;11/05/2023
BRINDAR;CIGARRILLOS ROTHMANS CONVERTIBLE 20 KS;486,86;563;16;3271,68;12;77977151;735;11/05/2023
BRINDAR;CIGARRILLOS ROTHMANS ROJO 20 KS;486,86;563;16;3271,68;12;77977120;384;11/05/2023
BRINDAR;CIGARRILLOS ROTHMANS UVA 20 LARGO;181,27;220;21;1218,12;12;77955449;97;11/05/2023
BRINDAR;CIGARRILLOS ROTHMANS X 12 BOX + ENCEND;146,32;183;25;0;0;7793677911696;65531;11/05/2023
OTROS;CIGARRILLOS SUELTOS $10x;17;30;76;0;76,47;1229;47384;11/05/2023
BRINDAR;Cigarrillos sueltos x 2 $50;37,8;56;49;337,5;48,81;4454;-162;11/05/2023
ANALGESICOS;CIGARRILLOS THIS GREEN;12;25;108;0;0;8801116007813;952;11/05/2023
